pokemon,move,learn_method,level_learned_at
blastoise,confide,machine,0
blastoise,power-up-punch,machine,0
blastoise,liquidation,train,0
blastoise,body-press,train,0
blastoise,life-dew,train,0
blastoise,terrain-pulse,train,0
blastoise,flip-turn,train,0
blastoise,wave-crash,train,0
blastoise,tera-blast,machine,0
blastoise,ice-spinner,train,0
blastoise,chilling-water,train,0
caterpie,tackle,level-up,1
caterpie,string-shot,level-up,1
caterpie,snore,tutor,0
caterpie,bug-bite,level-up,9
caterpie,electroweb,machine,0
metapod,string-shot,tutor,0
metapod,harden,level-up,1
metapod,iron-defense,machine,0
metapod,bug-bite,tutor,0
metapod,electroweb,machine,0
butterfree,razor-wind,machine,0
butterfree,gust,level-up,1
butterfree,whirlwind,machine,0
butterfree,headbutt,machine,0
butterfree,tackle,level-up,1
butterfree,take-down,machine,0
butterfree,double-edge,machine,0
butterfree,supersonic,level-up,21
butterfree,psybeam,level-up,32
butterfree,hyper-beam,machine,0
butterfree,mega-drain,machine,0
butterfree,solar-beam,machine,0
butterfree,poison-powder,level-up,15
butterfree,stun-spore,level-up,16
butterfree,sleep-powder,level-up,17
butterfree,string-shot,level-up,1
butterfree,toxic,machine,0
butterfree,confusion,level-up,12
butterfree,psychic,machine,0
butterfree,rage,machine,0
butterfree,teleport,machine,0
butterfree,mimic,machine,0
butterfree,double-team,machine,0
butterfree,harden,level-up,1
butterfree,reflect,machine,0
butterfree,bide,machine,0
butterfree,swift,machine,0
butterfree,dream-eater,machine,0
butterfree,flash,machine,0
butterfree,psywave,machine,0
butterfree,rest,machine,0
butterfree,substitute,machine,0
butterfree,thief,machine,0
butterfree,nightmare,tutor,0
butterfree,snore,machine,0
butterfree,curse,machine,0
butterfree,protect,machine,0
butterfree,giga-drain,machine,0
butterfree,endure,machine,0
butterfree,swagger,machine,0
butterfree,attract,machine,0
butterfree,sleep-talk,machine,0
butterfree,return,machine,0
butterfree,frustration,machine,0
butterfree,safeguard,machine,0
butterfree,baton-pass,machine,0
butterfree,sweet-scent,machine,0
butterfree,morning-sun,xd-purification,0
butterfree,hidden-power,machine,0
butterfree,twister,tutor,0
butterfree,rain-dance,machine,0
butterfree,sunny-day,machine,0
butterfree,psych-up,machine,0
butterfree,shadow-ball,machine,0
butterfree,facade,machine,0
butterfree,skill-swap,machine,0
butterfree,secret-power,machine,0
butterfree,air-cutter,tutor,0
butterfree,silver-wind,level-up,19
butterfree,signal-beam,tutor,0
butterfree,aerial-ace,machine,0
butterfree,iron-defense,machine,0
butterfree,roost,machine,0
butterfree,natural-gift,machine,0
butterfree,tailwind,level-up,36
butterfree,u-turn,machine,0
butterfree,air-slash,level-up,24
butterfree,bug-buzz,machine,0
butterfree,energy-ball,machine,0
butterfree,giga-impact,machine,0
butterfree,defog,machine,0
butterfree,captivate,level-up,37
butterfree,bug-bite,level-up,1
butterfree,ominous-wind,tutor,0
butterfree,venoshock,machine,0
butterfree,rage-powder,level-up,40
butterfree,quiver-dance,level-up,44
butterfree,round,machine,0
butterfree,acrobatics,machine,0
butterfree,struggle-bug,machine,0
butterfree,electroweb,machine,0
butterfree,hurricane,machine,0
butterfree,draining-kiss,machine,0
butterfree,confide,machine,0
butterfree,infestation,machine,0
butterfree,pollen-puff,machine,0
butterfree,dual-wingbeat,tutor,0
weedle,poison-sting,level-up,1
weedle,string-shot,level-up,1
weedle,bug-bite,level-up,9
weedle,electroweb,tutor,0
kakuna,string-shot,tutor,0
kakuna,harden,level-up,1
kakuna,iron-defense,tutor,0
kakuna,bug-bite,tutor,0
kakuna,electroweb,tutor,0
beedrill,swords-dance,train,0
beedrill,cut,machine,0
beedrill,headbutt,machine,0
beedrill,fury-attack,level-up,12
beedrill,take-down,machine,0
beedrill,double-edge,train,0
beedrill,poison-sting,level-up,17
beedrill,twineedle,level-up,20
beedrill,pin-missile,train,0
beedrill,hyper-beam,train,0
beedrill,peck,level-up,1
beedrill,mega-drain,machine,0
beedrill,solar-beam,train,0
beedrill,string-shot,train,0
beedrill,toxic,train,0
beedrill,agility,train,0
beedrill,rage,machine,0
beedrill,mimic,machine,0
beedrill,screech,train,0
beedrill,double-team,machine,0
beedrill,harden,level-up,1
beedrill,reflect,machine,0
beedrill,focus-energy,train,0
beedrill,bide,machine,0
beedrill,swift,machine,0
beedrill,skull-bash,machine,0
beedrill,flash,machine,0
beedrill,rest,train,0
beedrill,substitute,train,0
beedrill,thief,train,0
beedrill,snore,train,0
beedrill,curse,machine,0
beedrill,protect,train,0
beedrill,sludge-bomb,train,0
beedrill,outrage,machine,0
beedrill,giga-drain,train,0
beedrill,endure,train,0
beedrill,false-swipe,machine,0
beedrill,swagger,machine,0
beedrill,fury-cutter,level-up,11
beedrill,attract,train,0
beedrill,sleep-talk,train,0
beedrill,return,machine,0
beedrill,frustration,machine,0
beedrill,baton-pass,train,0
beedrill,pursuit,level-up,17
beedrill,sweet-scent,machine,0
beedrill,hidden-power,machine,0
beedrill,sunny-day,train,0
beedrill,rock-smash,machine,0
beedrill,facade,train,0
beedrill,brick-break,train,0
beedrill,knock-off,train,0
beedrill,endeavor,train,0
beedrill,secret-power,machine,0
beedrill,air-cutter,train,0
beedrill,silver-wind,machine,0
beedrill,aerial-ace,train,0
beedrill,iron-defense,train,0
beedrill,roost,machine,0
beedrill,natural-gift,machine,0
beedrill,tailwind,tutor,0
beedrill,u-turn,train,0
beedrill,payback,train,0
beedrill,assurance,train,0
beedrill,toxic-spikes,train,0
beedrill,poison-jab,train,0
beedrill,x-scissor,train,0
beedrill,bug-buzz,train,0
beedrill,giga-impact,train,0
beedrill,defog,machine,0
beedrill,cross-poison,train,0
beedrill,captivate,machine,0
beedrill,bug-bite,train,0
beedrill,double-hit,train,0
beedrill,ominous-wind,tutor,0
beedrill,venoshock,train,0
beedrill,round,train,0
beedrill,acrobatics,train,0
beedrill,struggle-bug,machine,0
beedrill,electroweb,train,0
beedrill,drill-run,train,0
beedrill,fell-stinger,train,0
beedrill,confide,machine,0
beedrill,infestation,machine,0
beedrill,laser-focus,level-up,14
beedrill,throat-chop,train,0
beedrill,pollen-puff,train,0
beedrill,lunge,train,0
beedrill,brutal-swing,train,0
beedrill,skitter-smack,train,0
beedrill,dual-wingbeat,train,0
beedrill,pounce,train,0
pidgey,razor-wind,machine,0
pidgey,gust,level-up,1
pidgey,wing-attack,level-up,28
pidgey,whirlwind,machine,0
pidgey,fly,machine,0
pidgey,sand-attack,level-up,5
pidgey,headbutt,machine,0
pidgey,tackle,level-up,1
pidgey,take-down,machine,0
pidgey,double-edge,machine,0
pidgey,toxic,machine,0
pidgey,agility,level-up,36
pidgey,quick-attack,level-up,12
pidgey,rage,machine,0
pidgey,mimic,machine,0
pidgey,double-team,machine,0
pidgey,reflect,machine,0
pidgey,bide,machine,0
pidgey,mirror-move,level-up,44
pidgey,swift,machine,0
pidgey,sky-attack,machine,0
pidgey,rest,machine,0
pidgey,substitute,machine,0
pidgey,thief,machine,0
pidgey,snore,tutor,0
pidgey,curse,machine,0
pidgey,protect,machine,0
pidgey,feint-attack,egg,0
pidgey,mud-slap,tutor,0
pidgey,foresight,egg,0
pidgey,detect,machine,0
pidgey,endure,machine,0
pidgey,swagger,machine,0
pidgey,steel-wing,machine,0
pidgey,attract,machine,0
pidgey,sleep-talk,machine,0
pidgey,return,machine,0
pidgey,frustration,machine,0
pidgey,pursuit,egg,0
pidgey,hidden-power,machine,0
pidgey,twister,level-up,21
pidgey,rain-dance,machine,0
pidgey,sunny-day,machine,0
pidgey,uproar,egg,0
pidgey,heat-wave,tutor,0
pidgey,facade,machine,0
pidgey,secret-power,machine,0
pidgey,feather-dance,level-up,25
pidgey,air-cutter,egg,0
pidgey,aerial-ace,machine,0
pidgey,roost,machine,0
pidgey,natural-gift,machine,0
pidgey,pluck,machine,0
pidgey,tailwind,level-up,41
pidgey,u-turn,machine,0
pidgey,air-slash,egg,0
pidgey,brave-bird,egg,0
pidgey,defog,machine,0
pidgey,captivate,machine,0
pidgey,ominous-wind,tutor,0
pidgey,round,machine,0
pidgey,work-up,machine,0
pidgey,hurricane,level-up,53
pidgey,confide,machine,0
pidgeotto,razor-wind,machine,0
pidgeotto,gust,level-up,1
pidgeotto,wing-attack,level-up,31
pidgeotto,whirlwind,machine,0
pidgeotto,fly,machine,0
pidgeotto,sand-attack,level-up,5
pidgeotto,headbutt,machine,0
pidgeotto,tackle,level-up,1
pidgeotto,take-down,machine,0
pidgeotto,double-edge,machine,0
pidgeotto,toxic,machine,0
pidgeotto,agility,level-up,40
pidgeotto,quick-attack,level-up,12
pidgeotto,rage,machine,0
pidgeotto,mimic,machine,0
pidgeotto,double-team,machine,0
pidgeotto,reflect,machine,0
pidgeotto,bide,machine,0
pidgeotto,mirror-move,level-up,49
pidgeotto,swift,machine,0
pidgeotto,sky-attack,machine,0
pidgeotto,rest,machine,0
pidgeotto,substitute,machine,0
pidgeotto,thief,machine,0
pidgeotto,snore,tutor,0
pidgeotto,curse,machine,0
pidgeotto,protect,machine,0
pidgeotto,mud-slap,tutor,0
pidgeotto,detect,machine,0
pidgeotto,endure,machine,0
pidgeotto,swagger,machine,0
pidgeotto,steel-wing,machine,0
pidgeotto,attract,machine,0
pidgeotto,sleep-talk,machine,0
pidgeotto,return,machine,0
pidgeotto,frustration,machine,0
pidgeotto,hidden-power,machine,0
pidgeotto,twister,level-up,22
pidgeotto,rain-dance,machine,0
pidgeotto,sunny-day,machine,0
pidgeotto,uproar,tutor,0
pidgeotto,heat-wave,tutor,0
pidgeotto,facade,machine,0
pidgeotto,refresh,xd-purification,0
pidgeotto,secret-power,machine,0
pidgeotto,feather-dance,level-up,27
pidgeotto,air-cutter,tutor,0
pidgeotto,aerial-ace,machine,0
pidgeotto,roost,machine,0
pidgeotto,natural-gift,machine,0
pidgeotto,pluck,machine,0
pidgeotto,tailwind,level-up,47
pidgeotto,u-turn,machine,0
pidgeotto,air-slash,level-up,57
pidgeotto,defog,machine,0
pidgeotto,captivate,machine,0
pidgeotto,ominous-wind,tutor,0
pidgeotto,round,machine,0
pidgeotto,work-up,machine,0
pidgeotto,hurricane,level-up,62
pidgeotto,confide,machine,0
pidgeot,razor-wind,machine,0
pidgeot,gust,level-up,1
pidgeot,wing-attack,level-up,31
pidgeot,whirlwind,train,0
pidgeot,fly,train,0
pidgeot,sand-attack,level-up,5
pidgeot,headbutt,machine,0
pidgeot,tackle,level-up,1
pidgeot,take-down,machine,0
pidgeot,double-edge,machine,0
pidgeot,hyper-beam,train,0
pidgeot,toxic,machine,0
pidgeot,agility,train,0
pidgeot,quick-attack,train,0
pidgeot,rage,machine,0
pidgeot,mimic,machine,0
pidgeot,double-team,machine,0
pidgeot,reflect,machine,0
pidgeot,bide,machine,0
pidgeot,mirror-move,level-up,54
pidgeot,swift,machine,0
pidgeot,sky-attack,train,0
pidgeot,rest,train,0
pidgeot,substitute,train,0
pidgeot,thief,train,0
pidgeot,snore,train,0
pidgeot,curse,machine,0
pidgeot,protect,train,0
pidgeot,mud-slap,tutor,0
pidgeot,detect,machine,0
pidgeot,endure,train,0
pidgeot,swagger,machine,0
pidgeot,steel-wing,train,0
pidgeot,attract,train,0
pidgeot,sleep-talk,train,0
pidgeot,return,machine,0
pidgeot,frustration,machine,0
pidgeot,hidden-power,machine,0
pidgeot,twister,level-up,22
pidgeot,rain-dance,train,0
pidgeot,sunny-day,train,0
pidgeot,uproar,train,0
pidgeot,heat-wave,train,0
pidgeot,facade,train,0
pidgeot,secret-power,machine,0
pidgeot,feather-dance,train,0
pidgeot,air-cutter,tutor,0
pidgeot,aerial-ace,train,0
pidgeot,roost,train,0
pidgeot,natural-gift,machine,0
pidgeot,pluck,machine,0
pidgeot,tailwind,train,0
pidgeot,u-turn,train,0
pidgeot,air-slash,train,0
pidgeot,brave-bird,train,0
pidgeot,giga-impact,train,0
pidgeot,defog,machine,0
pidgeot,captivate,machine,0
pidgeot,ominous-wind,tutor,0
pidgeot,round,train,0
pidgeot,work-up,machine,0
pidgeot,hurricane,train,0
pidgeot,confide,machine,0
pidgeot,laser-focus,tutor,0
pidgeot,dual-wingbeat,train,0
rattata,cut,machine,0
rattata,headbutt,machine,0
rattata,tackle,level-up,1
rattata,body-slam,machine,0
rattata,take-down,machine,0
rattata,double-edge,machine,0
rattata,tail-whip,level-up,1
rattata,bite,egg,0
rattata,water-gun,machine,0
rattata,ice-beam,machine,0
rattata,blizzard,machine,0
rattata,bubble-beam,machine,0
rattata,counter,egg,0
rattata,thunderbolt,machine,0
rattata,thunder-wave,machine,0
rattata,thunder,machine,0
rattata,dig,machine,0
rattata,toxic,machine,0
rattata,quick-attack,level-up,7
rattata,rage,machine,0
rattata,mimic,machine,0
rattata,screech,egg,0
rattata,double-team,machine,0
rattata,defense-curl,tutor,0
rattata,focus-energy,level-up,23
rattata,bide,machine,0
rattata,swift,machine,0
rattata,skull-bash,machine,0
rattata,fury-swipes,egg,0
rattata,rest,machine,0
rattata,hyper-fang,level-up,14
rattata,super-fang,level-up,34
rattata,substitute,machine,0
rattata,thief,machine,0
rattata,flame-wheel,egg,0
rattata,snore,tutor,0
rattata,curse,machine,0
rattata,reversal,egg,0
rattata,protect,machine,0
rattata,sludge-bomb,machine,0
rattata,mud-slap,tutor,0
rattata,icy-wind,tutor,0
rattata,endure,machine,0
rattata,swagger,machine,0
rattata,attract,machine,0
rattata,sleep-talk,machine,0
rattata,return,machine,0
rattata,frustration,machine,0
rattata,pursuit,level-up,13
rattata,iron-tail,machine,0
rattata,hidden-power,machine,0
rattata,rain-dance,machine,0
rattata,sunny-day,machine,0
rattata,crunch,level-up,22
rattata,shadow-ball,machine,0
rattata,rock-smash,machine,0
rattata,uproar,egg,0
rattata,facade,machine,0
rattata,taunt,machine,0
rattata,revenge,egg,0
rattata,endeavor,level-up,34
rattata,secret-power,machine,0
rattata,covet,tutor,0
rattata,shock-wave,machine,0
rattata,natural-gift,machine,0
rattata,pluck,machine,0
rattata,u-turn,machine,0
rattata,assurance,level-up,19
rattata,me-first,egg,0
rattata,last-resort,egg,0
rattata,sucker-punch,level-up,25
rattata,zen-headbutt,tutor,0
rattata,captivate,machine,0
rattata,grass-knot,machine,0
rattata,charge-beam,machine,0
rattata,round,machine,0
rattata,retaliate,machine,0
rattata,final-gambit,egg,0
rattata,work-up,machine,0
rattata,wild-charge,machine,0
rattata,confide,machine,0
rattata,laser-focus,level-up,13
raticate,swords-dance,machine,0
raticate,cut,machine,0
raticate,headbutt,machine,0
raticate,tackle,level-up,1
raticate,body-slam,machine,0
raticate,take-down,machine,0
raticate,double-edge,machine,0
raticate,tail-whip,level-up,1
raticate,bite,level-up,10
raticate,roar,machine,0
raticate,water-gun,machine,0
raticate,ice-beam,machine,0
raticate,blizzard,machine,0
raticate,bubble-beam,machine,0
raticate,hyper-beam,machine,0
raticate,counter,level-up,1
raticate,strength,machine,0
raticate,thunderbolt,machine,0
raticate,thunder-wave,machine,0
raticate,thunder,machine,0
raticate,dig,machine,0
raticate,toxic,machine,0
raticate,quick-attack,level-up,7
raticate,rage,machine,0
raticate,mimic,machine,0
raticate,double-team,machine,0
raticate,defense-curl,tutor,0
raticate,focus-energy,level-up,27
raticate,bide,machine,0
raticate,swift,machine,0
raticate,skull-bash,machine,0
raticate,fury-swipes,level-up,1
raticate,rest,machine,0
raticate,hyper-fang,level-up,14
raticate,super-fang,level-up,41
raticate,substitute,machine,0
raticate,thief,machine,0
raticate,snore,tutor,0
raticate,curse,machine,0
raticate,protect,machine,0
raticate,scary-face,level-up,1
raticate,sludge-bomb,machine,0
raticate,mud-slap,tutor,0
raticate,icy-wind,tutor,0
raticate,endure,machine,0
raticate,swagger,machine,0
raticate,attract,machine,0
raticate,sleep-talk,machine,0
raticate,return,machine,0
raticate,frustration,machine,0
raticate,pursuit,level-up,13
raticate,iron-tail,machine,0
raticate,hidden-power,machine,0
raticate,rain-dance,machine,0
raticate,sunny-day,machine,0
raticate,crunch,level-up,24
raticate,shadow-ball,machine,0
raticate,rock-smash,machine,0
raticate,uproar,tutor,0
raticate,facade,machine,0
raticate,taunt,machine,0
raticate,endeavor,level-up,44
raticate,refresh,xd-purification,0
raticate,secret-power,machine,0
raticate,covet,tutor,0
raticate,shock-wave,machine,0
raticate,natural-gift,machine,0
raticate,pluck,machine,0
raticate,u-turn,machine,0
raticate,assurance,level-up,19
raticate,last-resort,tutor,0
raticate,sucker-punch,level-up,29
raticate,giga-impact,machine,0
raticate,zen-headbutt,tutor,0
raticate,captivate,machine,0
raticate,grass-knot,machine,0
raticate,charge-beam,machine,0
raticate,round,machine,0
raticate,retaliate,machine,0
raticate,work-up,machine,0
raticate,wild-charge,machine,0
raticate,confide,machine,0
raticate,laser-focus,level-up,13
raticate,throat-chop,tutor,0
raticate,stomping-tantrum,tutor,0
spearow,razor-wind,machine,0
spearow,wing-attack,level-up,18
spearow,whirlwind,machine,0
spearow,fly,machine,0
spearow,headbutt,machine,0
spearow,fury-attack,level-up,15
spearow,take-down,machine,0
spearow,double-edge,machine,0
spearow,leer,level-up,9
spearow,growl,level-up,1
spearow,peck,level-up,1
spearow,drill-peck,level-up,29
spearow,toxic,machine,0
spearow,agility,level-up,36
spearow,quick-attack,egg,0
spearow,rage,machine,0
spearow,mimic,machine,0
spearow,double-team,machine,0
spearow,focus-energy,level-up,29
spearow,bide,machine,0
spearow,mirror-move,level-up,22
spearow,swift,machine,0
spearow,sky-attack,machine,0
spearow,rest,machine,0
spearow,tri-attack,egg,0
spearow,substitute,machine,0
spearow,thief,machine,0
spearow,snore,tutor,0
spearow,curse,machine,0
spearow,protect,machine,0
spearow,scary-face,egg,0
spearow,feint-attack,egg,0
spearow,mud-slap,tutor,0
spearow,detect,machine,0
spearow,endure,machine,0
spearow,false-swipe,machine,0
spearow,swagger,machine,0
spearow,steel-wing,machine,0
spearow,attract,machine,0
spearow,sleep-talk,machine,0
spearow,return,machine,0
spearow,frustration,machine,0
spearow,baton-pass,xd-purification,0
spearow,pursuit,level-up,8
spearow,hidden-power,machine,0
spearow,twister,tutor,0
spearow,rain-dance,machine,0
spearow,sunny-day,machine,0
spearow,uproar,egg,0
spearow,heat-wave,tutor,0
spearow,facade,machine,0
spearow,secret-power,machine,0
spearow,feather-dance,egg,0
spearow,astonish,egg,0
spearow,air-cutter,tutor,0
spearow,aerial-ace,machine,0
spearow,roost,machine,0
spearow,natural-gift,machine,0
spearow,pluck,machine,0
spearow,tailwind,tutor,0
spearow,u-turn,machine,0
spearow,assurance,level-up,8
spearow,defog,machine,0
spearow,captivate,machine,0
spearow,ominous-wind,tutor,0
spearow,round,machine,0
spearow,echoed-voice,machine,0
spearow,work-up,machine,0
spearow,drill-run,machine,0
spearow,confide,machine,0
fearow,razor-wind,machine,0
fearow,wing-attack,level-up,18
fearow,whirlwind,machine,0
fearow,fly,machine,0
fearow,headbutt,machine,0
fearow,fury-attack,level-up,15
fearow,take-down,machine,0
fearow,double-edge,machine,0
fearow,leer,level-up,9
fearow,growl,level-up,1
fearow,hyper-beam,machine,0
fearow,peck,level-up,1
fearow,drill-peck,level-up,34
fearow,toxic,machine,0
